"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","USD","US Dollar","6","Millions",,,1826988.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","USD","US Dollar","6","Millions",,,1849283.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","USD","US Dollar","6","Millions",,,1868239.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","USD","US Dollar","6","Millions",,,1891790,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","USD","US Dollar","6","Millions",,,1915364.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","USD","US Dollar","6","Millions",,,1955231.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","USD","US Dollar","6","Millions",,,1978363.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","USD","US Dollar","6","Millions",,,2012194.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","USD","US Dollar","6","Millions",,,2036777,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","USD","US Dollar","6","Millions",,,2070833.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","USD","US Dollar","6","Millions",,,2112155.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","USD","US Dollar","6","Millions",,,2137933.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","USD","US Dollar","6","Millions",,,2175286.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","USD","US Dollar","6","Millions",,,2217022.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","USD","US Dollar","6","Millions",,,2238823.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","USD","US Dollar","6","Millions",,,2275038.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","USD","US Dollar","6","Millions",,,2306912.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","USD","US Dollar","6","Millions",,,2338443,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","USD","US Dollar","6","Millions",,,2356842,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","USD","US Dollar","6","Millions",,,2393034.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","USD","US Dollar","6","Millions",,,2419678.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","USD","US Dollar","6","Millions",,,2449595.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","USD","US Dollar","6","Millions",,,2484285,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","USD","US Dollar","6","Millions",,,2501111.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","USD","US Dollar","6","Millions",,,2532467.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","USD","US Dollar","6","Millions",,,2539769.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","USD","US Dollar","6","Millions",,,2476735.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","USD","US Dollar","6","Millions",,,2453742.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","USD","US Dollar","6","Millions",,,2451375.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","USD","US Dollar","6","Millions",,,2484851.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","USD","US Dollar","6","Millions",,,2501249,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","USD","US Dollar","6","Millions",,,2525455.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","USD","US Dollar","6","Millions",,,2552036.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","USD","US Dollar","6","Millions",,,2575188.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","USD","US Dollar","6","Millions",,,2607576,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","USD","US Dollar","6","Millions",,,2639548.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","USD","US Dollar","6","Millions",,,2668254.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","USD","US Dollar","6","Millions",,,2688757.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","USD","US Dollar","6","Millions",,,2702296.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","USD","US Dollar","6","Millions",,,2739825.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","USD","US Dollar","6","Millions",,,2751263.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","USD","US Dollar","6","Millions",,,2764848.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","USD","US Dollar","6","Millions",,,2791425.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","USD","US Dollar","6","Millions",,,2816399.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","USD","US Dollar","6","Millions",,,2822743.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","USD","US Dollar","6","Millions",,,2844797,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","USD","US Dollar","6","Millions",,,2879587.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","USD","US Dollar","6","Millions",,,2904527,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","USD","US Dollar","6","Millions",,,2946171.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","USD","US Dollar","6","Millions",,,2983574.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","USD","US Dollar","6","Millions",,,3013452.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","USD","US Dollar","6","Millions",,,3020976,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","USD","US Dollar","6","Millions",,,3056176.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","USD","US Dollar","6","Millions",,,3086938,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","USD","US Dollar","6","Millions",,,3099385.8,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","USD","US Dollar","6","Millions",,,3123769.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","USD","US Dollar","6","Millions",,,3159340,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","USD","US Dollar","6","Millions",,,3189764.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","USD","US Dollar","6","Millions",,,3220391.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","USD","US Dollar","6","Millions",,,3262351.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","USD","US Dollar","6","Millions",,,3283497.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","USD","US Dollar","6","Millions",,,3315078.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","USD","US Dollar","6","Millions",,,3372682,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","USD","US Dollar","6","Millions",,,3419337.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","USD","US Dollar","6","Millions",,,3462709.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","6","Millions",,,3497198.5,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","6","Millions",,,3525734.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","6","Millions",,,3536474.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","6","Millions",,,3580937.3,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","6","Millions",,,3620549,,
"USA","United States","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","6","Millions",,,3654760.5,,
